band,confidence,entry_date,exit_date,exit_price,holding_days,mae_r,market_regime,market_regime_score,mfe_r,momentum_score,r_multiple,relative_strength_score,return_pct,sector,signal_date,stop_hit,support_resistance_score,ticker,tp1_hit,tp2_hit,trend_score,verdict,volatility_score,volume_score
0-59,54,2025-12-18,2026-02-02,159.91,30,-1.0481990703560267,Defensive,35,1.195656553326129,20,-1.0161180248385433,0,-11.871907354061495,Technology,2025-12-17,True,100,ORCL,False,False,40,SKIP,70,100
60-74,73,2025-12-23,2026-01-05,328.39,8,-0.08094980887461821,Risk-on,90,0.3598705513021686,100,0.23027527693798816,49,2.663759392204525,Financials,2025-12-22,False,25,JPM,True,True,100,WATCH,90,45
60-74,71,2025-12-26,2026-02-09,55.80295944213867,30,-0.9633994279157829,Risk-on,90,0.2393708741086055,100,-0.0020919420840576053,66,-0.019274368324210693,Financials,2025-12-24,False,25,BAC,True,False,100,WATCH,90,20
60-74,71,2025-12-26,2026-01-05,122.47,6,-0.058083553719824994,Risk-on,90,0.966645470824695,100,0.6827732541691555,58,4.145114735028521,Energy,2025-12-24,False,25,XOM,True,True,100,WATCH,90,20
60-74,60,2025-12-31,2026-02-04,400.93,24,-1.0315896882889224,Risk-on,90,0.03631788500760658,55,-1.0154745151067663,45,-12.327822804201304,Consumer Discretionary,2025-12-30,True,50,TSLA,False,False,75,WATCH,90,20
60-74,60,2025-12-31,2026-01-23,351.69,16,-0.2666771139209526,Risk-on,90,1.1308183355212387,90,1.036797044332195,31,6.999780474089212,Health Care,2025-12-30,False,50,UNH,True,True,60,WATCH,90,20
60-74,69,2026-01-02,2026-02-13,317.01,30,-1.1531140320659816,Risk-on,90,0.27031298924098973,100,-1.0210690556082127,45,-9.253400541781591,Financials,2025-12-31,True,25,V,True,False,100,WATCH,90,20
0-59,52,2026-01-05,2026-01-13,371.17,7,-0.4955801061153777,Risk-on,90,3.5822635718953806,20,3.155447829469873,28,9.584768588421522,Consumer Discretionary,2026-01-02,False,100,HD,True,True,25,SKIP,90,45
60-74,60,2026-01-05,2026-01-14,617.3,8,-1.1087352880234647,Risk-on,90,0.4306904121133673,75,-1.0385535119562015,28,-5.2513845703826,Communication Services,2026-01-02,True,100,META,False,False,25,WATCH,90,45
75-89,79,2026-01-06,2026-02-18,305.8300476074219,30,-0.8415041148191263,Risk-on,90,0.07153263622357338,100,-0.5717590077080644,63,-7.406517473039717,Financials,2026-01-05,False,25,JPM,True,False,100,BUY,90,70
75-89,84,2026-01-06,2026-02-18,924.76611328125,30,-0.5777069732779158,Risk-on,90,0.2486635975327127,90,-0.12883582513816821,89,-1.8989966139178935,Financials,2026-01-05,False,25,GS,True,False,100,BUY,90,100
75-89,82,2026-01-06,2026-01-14,127.37,7,-0.5313938633072033,Risk-on,90,0.4692445949539563,90,0.2545914369742538,68,2.7286462929294193,Energy,2026-01-05,False,25,XOM,True,True,100,BUY,90,100
75-89,77,2026-01-06,2026-01-28,166.78,16,-0.45775475422663003,Risk-on,90,0.24827118206954893,60,0.21183726920408336,63,2.8228528550788656,Energy,2026-01-05,False,25,CVX,True,True,100,BUY,90,100
75-89,78,2026-01-06,2026-02-18,328.69085693359375,30,-0.6480275673137923,Risk-on,90,0.12068826182872419,100,0.051127680011832446,61,0.8713517569304474,Industrials,2026-01-05,False,25,GE,True,False,100,BUY,90,70
0-59,54,2026-01-07,2026-01-14,457.86,6,-1.1357620405490856,Risk-on,90,0.4825715572656503,20,-1.0467590454779687,25,-4.383500696054911,Technology,2026-01-06,True,70,MSFT,False,False,40,SKIP,90,70
60-74,63,2026-01-08,2026-01-23,71.56,11,-0.0952884574728259,Risk-on,90,4.22361799334301,20,3.697915254465854,45,7.108333829144145,Consumer Staples,2026-01-07,False,100,KO,True,True,40,WATCH,90,85
60-74,68,2026-01-09,2026-01-20,249.69,7,-1.7436143168848084,Risk-on,90,0.28827108302408405,20,-1.0562482606190604,50,-3.690062367649954,Technology,2026-01-08,True,100,AAPL,False,False,65,WATCH,90,70
75-89,82,2026-01-09,2026-01-29,341.28,14,-0.19452015364298908,Risk-on,90,0.3700737457958057,100,0.33968454631733425,100,4.217434796056558,Communication Services,2026-01-08,False,25,GOOGL,True,True,100,BUY,90,70
60-74,62,2026-01-09,2026-01-26,449.42,11,-0.15475810528699932,Risk-on,90,0.3060832532935006,100,0.23428051193239444,33,3.065069374398107,Materials,2026-01-08,False,25,LIN,True,True,60,WATCH,90,45
75-89,76,2026-01-12,2026-02-06,214.37,19,-1.432837062650694,Risk-on,90,0.06423724852988089,100,-1.0141987574692268,70,-13.345811452320234,Consumer Discretionary,2026-01-09,True,25,AMZN,True,False,100,BUY,90,45
60-74,74,2026-01-12,2026-02-24,1040.359130859375,30,-0.5864796378688081,Risk-on,90,0.50089630311822,70,-0.15117716375173096,98,-1.5816202997590523,Health Care,2026-01-09,False,25,LLY,False,False,100,WATCH,90,45
75-89,77,2026-01-12,2026-01-15,222.74,4,-0.13085415957665028,Risk-on,90,0.4260392361794849,100,0.35652729508098274,59,3.370915369994888,Industrials,2026-01-09,False,25,HON,True,True,85,BUY,90,85
0-59,47,2026-01-12,2026-02-12,182.86,23,-0.11883492539902643,Risk-on,90,3.079757978532717,20,2.4527543149093436,20,9.799931587681995,Real Estate,2026-01-09,False,100,AMT,True,True,25,SKIP,90,20
0-59,58,2026-01-13,2026-02-04,302.8,16,-1.1753203919467963,Risk-on,90,0.13092006129409903,70,-1.0133691134192342,38,-14.10482447807469,Technology,2026-01-12,True,25,AVGO,False,False,75,SKIP,90,20
75-89,83,2026-01-13,2026-02-02,121.74,14,-0.22534174541382412,Risk-on,90,0.5705371166479563,100,0.36814303185744135,61,3.4197301024121467,Consumer Staples,2026-01-12,False,25,WMT,True,True,100,BUY,90,100
60-74,67,2026-01-14,2026-02-12,387.66,21,-0.1727322897221704,Risk-on,90,0.41494775845894044,90,0.31054569362697154,36,4.120817142841082,Consumer Discretionary,2026-01-13,False,25,HD,True,True,70,WATCH,90,70
60-74,61,2026-01-15,2026-01-21,444.71,4,-1.4535497946483702,Risk-on,90,0.0,20,-1.051583064711161,22,-3.9997024535846624,Technology,2026-01-14,True,100,MSFT,False,False,40,WATCH,90,85
75-89,80,2026-01-15,2026-01-27,221.97,8,-0.35495064483528127,Risk-on,90,0.3242417317951075,90,0.25589657162918683,71,2.588398004068673,Health Care,2026-01-14,False,25,JNJ,True,True,100,BUY,90,85
75-89,84,2026-01-15,2026-01-23,133.96,6,-0.049800080135873684,Risk-on,90,0.3777414614775185,100,0.35120012069028633,77,4.883072213450785,Energy,2026-01-14,False,25,XOM,True,True,100,BUY,90,100
60-74,64,2026-01-15,2026-01-21,979.08,4,-0.037775986156905986,Risk-on,90,0.26068287076977564,90,0.18737323880194376,47,2.605830169529836,Consumer Staples,2026-01-14,False,25,COST,True,True,70,WATCH,90,45
0-59,54,2026-01-15,2026-01-29,695.37,10,-0.7143032310622796,Risk-on,90,4.760100831762283,20,2.9084970091728826,12,12.363786326302014,Communication Services,2026-01-14,False,100,META,True,True,25,SKIP,90,70
75-89,78,2026-01-16,2026-01-29,671.93,9,-0.2757015757028015,Risk-on,90,0.25560755481743963,100,0.19561693970520738,90,3.4358356158330947,Industrials,2026-01-15,False,25,CAT,True,True,100,BUY,90,45
75-89,76,2026-01-16,2026-01-22,229.74,4,-0.16643369369540092,Risk-on,90,0.13336353748320945,90,0.0514007524632205,63,0.7222979816089996,Industrials,2026-01-15,False,25,HON,True,True,85,BUY,90,85
60-74,74,2026-01-16,2026-02-06,135.14,15,-0.7722236920509425,Risk-on,90,0.5230260717574358,100,0.46441110006991304,56,3.249310098254697,Real Estate,2026-01-15,False,25,PLD,True,True,100,WATCH,90,45
60-74,62,2026-01-21,2026-03-04,262.2783508300781,30,-0.359619650928121,Defensive,35,2.7841723110755754,20,1.1653369548833612,38,5.397256488876997,Technology,2026-01-20,False,100,AAPL,True,False,50,WATCH,90,100
60-74,63,2026-01-22,2026-01-29,425.6,6,-1.3182215277045939,Risk-on,90,1.764071158047596,20,-1.043017415578193,17,-4.739112471177985,Technology,2026-01-21,True,100,MSFT,False,False,40,WATCH,90,100
60-74,73,2026-01-22,2026-02-13,1013.08,17,-0.30495824733272353,Risk-on,90,0.2990323208084405,60,0.23169446695118065,58,3.6348676799877704,Consumer Staples,2026-01-21,False,25,COST,True,True,85,WATCH,90,100
75-89,78,2026-01-23,2026-02-03,238.4,8,-0.1734803285638266,Risk-on,90,0.2850322851741728,90,0.2110179340856037,69,3.226597908804669,Industrials,2026-01-22,False,25,HON,True,True,100,BUY,90,70
60-74,61,2026-01-23,2026-02-04,121.21,9,-0.3464427505743431,Risk-on,90,1.1013643597652676,75,1.0417033954940946,35,4.331094970862779,Utilities,2026-01-22,False,50,DUK,True,True,40,WATCH,90,70
75-89,75,2026-01-26,2026-01-27,309.19,2,-1.8090922040582362,Risk-on,90,0.01626903052998534,100,-1.016378936363731,44,-11.696675965565529,Health Care,2026-01-23,True,25,UNH,False,False,85,BUY,90,85
75-89,79,2026-01-26,2026-01-29,137.92,4,-0.12918004289430726,Risk-on,90,0.243956134902311,90,0.11447173513284911,85,1.8295198612000179,Energy,2026-01-23,False,25,XOM,True,True,100,BUY,90,70
75-89,78,2026-01-26,2026-01-30,73.61,5,-0.09071849331016592,Risk-on,90,0.2901476122806142,100,0.22456947575092764,58,2.1273057957597343,Consumer Staples,2026-01-23,False,25,KO,True,True,100,BUY,90,70
75-89,82,2026-01-26,2026-01-27,86.47,2,-0.17224883769080754,Risk-on,90,0.41534150864922903,100,0.25184799545864606,53,2.5923873774836874,Utilities,2026-01-23,False,25,NEE,True,True,100,BUY,90,100
60-74,69,2026-01-27,2026-02-03,462.69,6,-0.1704766118848967,Risk-on,90,0.27748092324628987,90,0.22899179881987303,59,2.094132662417556,Materials,2026-01-26,False,25,LIN,True,True,85,WATCH,90,45
60-74,70,2026-01-28,2026-02-05,171.01,7,-1.0093607580691706,Risk-on,90,0.1550778922371696,90,-1.0179968767632428,31,-10.717518352627028,Technology,2026-01-27,True,25,NVDA,True,False,100,WATCH,90,45
60-74,62,2026-01-28,2026-03-11,283.63006591796875,30,-0.8443835620118905,Risk-on,90,0.5640561544972573,20,0.14581381158549608,10,1.068978627309613,Health Care,2026-01-27,False,100,UNH,False,False,40,WATCH,90,100
60-74,71,2026-01-28,2026-02-03,228.77,5,-0.03885584960544344,Risk-on,90,0.285269288889811,60,0.1424510443270587,84,1.915036415324789,Health Care,2026-01-27,False,25,JNJ,True,True,100,WATCH,90,45
75-89,81,2026-01-28,2026-02-10,90.27,10,-0.1386514183206552,Risk-on,90,0.3627510887613051,90,0.3119102633352897,60,4.1110690653474675,Utilities,2026-01-27,False,25,NEE,True,True,100,BUY,90,100
60-74,70,2026-01-29,2026-01-29,171.49,1,-0.06761260494198001,Risk-on,90,0.08703767928743975,90,0.0665570401573328,63,0.9667003806688073,Energy,2026-01-28,False,25,CVX,True,True,100,WATCH,90,20
60-74,62,2026-01-30,2026-02-05,402.41,5,-1.3376776655637501,Risk-on,90,0.005979606223153257,20,-1.0239741541155114,14,-8.20027096316762,Technology,2026-01-29,True,100,MSFT,False,False,40,WATCH,90,100
75-89,80,2026-01-30,2026-02-04,144.3,4,-0.04115428157922152,Risk-on,90,0.3794757885255561,60,0.3005906867598584,95,5.153355671185613,Energy,2026-01-29,False,25,XOM,True,True,100,BUY,90,100
75-89,80,2026-01-30,2026-02-04,176.12,4,-0.05690054649957912,Risk-on,90,0.39155306786739336,90,0.2540690572909809,71,3.7134070771862966,Energy,2026-01-29,False,25,CVX,True,True,100,BUY,90,85
75-89,85,2026-01-30,2026-02-03,704.58,3,-0.05249774408014773,Risk-on,90,0.5006508043950647,100,0.4620983947677621,80,7.605418818731937,Industrials,2026-01-29,False,25,CAT,True,True,100,BUY,90,100
75-89,79,2026-01-30,2026-03-13,612.6171875,30,-0.7671640325220634,Risk-on,90,0.02792224367249564,90,-0.748888725001978,78,-15.867715468818991,Communication Services,2026-01-29,False,25,META,False,False,85,BUY,90,100
75-89,83,2026-01-30,2026-02-17,299.85,12,-1.0999337783375178,Risk-on,90,0.22113855637853247,100,-1.0160384473588617,85,-11.926420594073955,Communication Services,2026-01-29,True,25,GOOGL,True,False,100,BUY,90,85
75-89,79,2026-02-02,2026-02-03,75.47,2,-0.07117828232450887,Risk-on,90,0.2695949687173734,90,0.14076157069986409,64,1.7062547231063319,Consumer Staples,2026-01-30,False,25,KO,True,True,100,BUY,90,85
0-59,55,2026-02-03,2026-02-04,146.33,2,-1.2659397660938096,Risk-on,90,0.09473572968300525,20,-1.0278224714460733,0,-7.132091176630167,Technology,2026-02-02,True,100,ORCL,False,False,25,SKIP,70,100
60-74,72,2026-02-03,2026-02-03,127.4,1,-0.0036388216009376065,Risk-on,90,0.2623937092197842,90,0.23199261605345034,89,3.1861506710690817,Consumer Staples,2026-02-02,False,25,WMT,True,True,100,WATCH,90,20
60-74,72,2026-02-04,2026-02-11,238.34,6,-0.060330163075453296,Risk-on,90,0.17018532049412047,60,0.14937622005506368,95,2.293082541121038,Health Care,2026-02-03,False,25,JNJ,True,True,100,WATCH,90,45
75-89,82,2026-02-04,2026-02-09,737.04,4,-0.30333689368992556,Risk-on,90,0.2593101361125921,90,0.22247890975043488,91,4.384280946466436,Industrials,2026-02-03,False,25,CAT,True,True,100,BUY,90,85
75-89,75,2026-02-04,2026-02-06,247.4,3,-0.02674875728025462,Risk-on,90,0.13397631783475655,90,0.10488140738806818,81,1.8238419563044421,Industrials,2026-02-03,False,25,HON,True,True,100,BUY,90,45
60-74,68,2026-02-04,2026-02-12,131.57,7,-0.0833159891653803,Risk-on,90,0.29076055384551247,60,0.16797741795019186,95,2.8373172643877647,Consumer Staples,2026-02-03,False,25,WMT,True,True,100,WATCH,90,20
75-89,75,2026-02-04,2026-02-12,78.21,7,-0.11292497400932044,Risk-on,90,0.26968550493568555,60,0.15573909452923437,68,2.3166779482829445,Consumer Staples,2026-02-03,False,25,KO,True,True,100,BUY,90,85
75-89,76,2026-02-04,2026-02-04,473.57,1,-0.017873532508780262,Risk-on,90,0.23931767609606552,90,0.20392992894368753,68,1.9888927330629418,Materials,2026-02-03,False,25,LIN,True,True,85,BUY,90,85
60-74,63,2026-02-05,2026-03-19,318.6661376953125,30,-0.20708967624222058,Risk-on,90,1.0263403549096388,20,0.1250559624428076,22,1.4971500743173287,Technology,2026-02-04,False,100,AVGO,False,False,40,WATCH,90,100
0-59,55,2026-02-05,2026-03-19,154.44143676757812,30,-0.8710702337073915,Risk-on,90,2.180195965657475,20,0.7977926841129901,0,6.553043468606412,Technology,2026-02-04,False,100,ORCL,False,False,25,SKIP,70,100
60-74,65,2026-02-05,2026-03-19,378.99,30,-1.014262776850427,Risk-on,90,2.1467213004087484,20,-1.0425821401235456,34,-4.784446735144518,Consumer Discretionary,2026-02-04,True,100,TSLA,False,False,50,WATCH,90,85
75-89,78,2026-02-05,2026-02-11,150.51,5,-0.08833625710873468,Risk-on,90,0.3181607172873081,60,0.1730353556032827,99,3.8110949490821016,Energy,2026-02-04,False,25,XOM,True,True,100,BUY,90,85
75-89,77,2026-02-05,2026-02-19,184.38,10,-0.07933898483920102,Risk-on,90,0.34228891855959825,60,0.26647480127410245,81,4.335137314951538,Energy,2026-02-04,False,25,CVX,True,True,100,BUY,90,85
75-89,79,2026-02-05,2026-02-12,123.91,6,-0.280385252748167,Risk-on,90,0.5325842937017047,100,0.2881677082365945,44,2.197186859856955,Utilities,2026-02-04,False,25,DUK,True,True,100,BUY,90,85
60-74,72,2026-02-05,2026-02-13,484.79,7,-0.53503158399404,Risk-on,90,0.3379443327662902,60,0.30769357101795075,71,3.329422557191807,Materials,2026-02-04,False,25,LIN,True,True,85,WATCH,90,85
0-59,52,2026-02-06,2026-03-20,381.0447082519531,30,-0.7025414483328571,Defensive,35,0.929119867834323,20,-0.6653970204057638,6,-4.359395091070854,Technology,2026-02-05,False,100,MSFT,False,False,25,SKIP,90,100
0-59,58,2026-02-06,2026-03-20,172.4989471435547,30,-0.37126552385726047,Defensive,35,1.5332607183748876,20,-0.32489921871718846,23,-2.4994490474801943,Technology,2026-02-05,False,100,NVDA,True,False,50,SKIP,90,85
60-74,66,2026-02-09,2026-03-23,210.13999938964844,30,-0.7103966969842624,Risk-on,90,0.6191705034500221,20,0.03511636646371361,16,0.30912364985552543,Consumer Discretionary,2026-02-06,False,100,AMZN,False,False,55,WATCH,90,100
60-74,67,2026-02-09,2026-02-23,255.1,10,-0.013099710512350869,Risk-on,90,0.21419336561066948,60,0.19665576491399414,86,3.2784281619234523,Industrials,2026-02-06,False,25,HON,True,True,100,WATCH,90,20
75-89,75,2026-02-09,2026-02-11,139.3,3,-0.09103795641803139,Risk-on,90,0.3795167730642042,100,0.33126388875510693,66,3.462189494016664,Real Estate,2026-02-06,False,25,PLD,True,True,100,BUY,90,45
60-74,70,2026-02-10,2026-02-24,49.4,10,-1.0715666354147717,Risk-on,90,0.05539620613991888,100,-1.016292815342721,56,-11.753931273781888,Financials,2026-02-09,True,25,BAC,False,False,100,WATCH,90,20
75-89,77,2026-02-10,2026-02-12,776.55,3,-0.03373980618169928,Risk-on,90,0.28896553087166316,90,0.21555626565944366,100,4.686684666568166,Industrials,2026-02-09,False,25,CAT,True,True,100,BUY,90,45
60-74,69,2026-02-11,2026-02-13,93.52,3,-0.07055167714886872,Risk-on,90,0.2636745236508298,90,0.2428657201663613,61,3.561480705355815,Utilities,2026-02-10,False,25,NEE,True,True,100,WATCH,90,20
60-74,68,2026-02-12,2026-02-19,244.16,5,-0.02645808069429853,Risk-on,90,0.1828512352440741,60,0.1662373028610957,91,2.403126567924727,Health Care,2026-02-11,False,25,JNJ,True,True,100,WATCH,90,20
75-89,76,2026-02-12,2026-03-20,159.66,26,-0.27802523394579604,Risk-on,90,0.2671817180784427,60,0.20376782862675208,100,4.1970281547546255,Energy,2026-02-11,False,25,XOM,True,True,100,BUY,90,70
60-74,74,2026-02-12,2026-03-26,128.80517578125,30,-0.6690832257166828,Risk-on,90,0.17282223926811885,90,-0.5507236961854142,73,-7.267342953931001,Real Estate,2026-02-11,False,25,PLD,True,False,100,WATCH,90,45
60-74,69,2026-02-13,2026-03-06,352.52,15,-1.1314382150341564,Defensive,35,0.12036878662602812,100,-1.0227636366328758,64,-8.607804036339497,Consumer Discretionary,2026-02-12,True,25,HD,False,False,100,WATCH,90,45
75-89,80,2026-02-13,2026-03-27,692.7933959960938,30,-0.579289494521952,Defensive,35,0.1051853858157818,90,-0.40364113959483816,100,-9.334323620334581,Industrials,2026-02-12,False,25,CAT,False,False,100,BUY,90,100
60-74,68,2026-02-13,2026-03-27,122.65592193603516,30,-0.6862446481263567,Defensive,35,0.09101503384828105,90,-0.46746169991132164,100,-7.441678232074976,Consumer Staples,2026-02-12,False,25,WMT,True,False,100,WATCH,90,20
60-74,74,2026-02-13,2026-03-27,75.22432708740234,30,-0.375206567158516,Defensive,35,0.3369029844775962,90,-0.23159312494297635,70,-3.074772978584519,Consumer Staples,2026-02-12,False,25,KO,True,False,100,WATCH,90,85
60-74,72,2026-02-13,2026-02-27,128.99,10,-0.03143680010543236,Defensive,35,0.5123228312479321,90,0.37453013588815887,46,3.7362922674554295,Utilities,2026-02-12,False,25,DUK,True,True,100,WATCH,90,85
60-74,67,2026-02-13,2026-03-27,166.25596618652344,30,-0.8927179420284902,Defensive,35,0.2519989335433395,100,-0.7388682249210057,55,-10.384694596506545,Real Estate,2026-02-12,False,25,AMT,True,False,70,WATCH,90,85
60-74,74,2026-02-17,2026-03-30,995.1360473632812,30,-0.5238477759019992,Defensive,35,0.046924119687529534,100,-0.23753325945748327,71,-2.7658593726462906,Consumer Staples,2026-02-13,False,25,COST,True,False,100,WATCH,90,70
60-74,67,2026-02-17,2026-03-30,91.38068389892578,30,-0.3369020065506729,Defensive,35,0.06195940593970268,60,-0.16049705144770712,66,-2.5984669626272114,Utilities,2026-02-13,False,25,NEE,True,False,100,WATCH,90,70
0-59,53,2026-02-17,2026-03-18,302.14,22,-1.3615310273107053,Defensive,35,0.949319388955796,20,-1.0523126496507698,39,-3.947703430776965,Financials,2026-02-13,True,100,V,False,False,25,SKIP,90,85
75-89,79,2026-02-17,2026-02-24,499.48,6,-0.021913765581399684,Defensive,35,0.4048975660952336,100,0.36090108305001944,76,4.670884505229546,Materials,2026-02-13,False,25,LIN,True,True,100,BUY,90,100
0-59,58,2026-02-18,2026-03-26,283.63,27,-1.2907129750168598,Defensive,35,0.9472138001031943,20,-1.032137098621747,50,-6.229495891619079,Communication Services,2026-02-17,True,100,GOOGL,False,False,65,SKIP,90,45
0-59,51,2026-02-19,2026-03-06,283.75,12,-1.133274006496086,Risk-on,90,0.17644066688912716,35,-1.0284984259128418,47,-6.973242768625772,Financials,2026-02-18,True,50,JPM,False,False,50,SKIP,90,20
60-74,68,2026-02-19,2026-03-03,822.3,9,-1.013559501319868,Risk-on,90,0.1358045601121676,70,-1.0184441595832479,82,-10.475579108707715,Financials,2026-02-18,True,25,GS,False,False,100,WATCH,90,20
60-74,71,2026-02-19,2026-02-24,345.43,4,-0.05238260860723131,Risk-on,90,0.36981697369377226,100,0.34773913452285427,66,5.327725117791,Industrials,2026-02-18,False,25,GE,True,True,100,WATCH,90,20
60-74,66,2026-02-20,2026-03-02,249.55,7,-0.1900359790948694,Defensive,35,0.194299990497004,60,0.15734792721244426,85,2.1198061937839965,Health Care,2026-02-19,False,25,JNJ,True,True,100,WATCH,90,45
60-74,70,2026-02-20,2026-03-12,191.45,15,-0.11697222233779576,Defensive,35,0.5682985425619876,90,0.3259574712907424,90,4.4093817010056675,Energy,2026-02-19,False,25,CVX,True,True,100,WATCH,90,45
60-74,65,2026-02-24,2026-04-07,233.4730529785156,30,-0.6822434296654178,Defensive,35,0.1909597943180608,70,-0.5730795212920061,100,-7.689052790466383,Industrials,2026-02-23,False,25,HON,True,False,100,WATCH,90,20
60-74,65,2026-02-25,2026-03-09,47.18,9,-1.2475052658681782,Risk-on,90,0.8696063793854906,20,-1.0368335888801572,38,-5.481021597842369,Financials,2026-02-24,True,100,BAC,False,False,50,WATCH,90,85
60-74,68,2026-02-25,2026-03-17,943.21,15,-1.2122551302136666,Risk-on,90,0.2070311763616168,70,-1.0214809468024393,36,-9.087526035083282,Health Care,2026-02-24,True,50,LLY,False,False,100,WATCH,90,20
75-89,80,2026-02-25,2026-03-30,277.12,24,-1.0984366085137767,Risk-on,90,0.039715718052658965,100,-1.0091830837229043,80,-19.820775536844423,Industrials,2026-02-24,True,25,GE,True,False,100,BUY,90,70
60-74,72,2026-02-25,2026-04-08,498.9023742675781,30,-0.4623874325235363,Risk-on,90,0.04769743350162902,60,-0.08004279351940712,95,-1.1736449995378637,Materials,2026-02-24,False,25,LIN,True,False,100,WATCH,90,45
60-74,74,2026-03-02,2026-04-13,129.28282165527344,30,-0.27329800605639326,Risk-on,90,0.21788175988428,90,-0.05897750194422428,69,-0.7072537195190701,Utilities,2026-02-27,False,25,DUK,True,False,100,WATCH,90,45
60-74,73,2026-03-03,2026-04-14,238.72706604003903,30,-0.5629451110537431,Risk-on,90,0.05089572975326472,70,-0.2735561499124461,92,-2.8265972266885186,Health Care,2026-03-02,False,25,JNJ,False,False,100,WATCH,90,45
60-74,63,2026-03-04,2026-03-13,779.04,8,-1.0224757539807738,Defensive,35,0.0970943966748972,20,-1.0188236751377728,58,-10.278857659410216,Financials,2026-03-03,True,85,GS,False,False,65,WATCH,90,85
60-74,60,2026-03-05,2026-03-19,247.23,11,-1.0117191666088148,Defensive,35,0.11584788380777863,55,-1.037762197251795,38,-5.3545065596287245,Technology,2026-03-04,True,85,AAPL,False,False,65,WATCH,90,45
60-74,61,2026-03-09,2026-03-12,336.45,4,-1.0189431977095984,Defensive,35,0.40323479091125913,20,-1.0479446323124884,60,-4.282163672706165,Consumer Discretionary,2026-03-06,True,100,HD,False,False,55,WATCH,90,70
0-59,58,2026-03-09,2026-04-20,315.5683898925781,30,-0.5284026191177248,Defensive,35,2.6740265859677494,20,2.6138604954573004,46,11.330671062764292,Financials,2026-03-06,False,100,JPM,False,False,40,SKIP,90,85
0-59,56,2026-03-10,2026-04-21,53.20356750488281,30,-0.6289991436659316,Defensive,35,2.0434997127390004,20,1.4612571228653162,30,10.504439411048,Financials,2026-03-09,False,100,BAC,False,False,40,SKIP,90,85
0-59,39,2026-03-12,2026-03-27,255.59,12,-1.0387401080262177,Defensive,35,0.145935083816011,55,-1.019444618200548,19,-9.972743029001377,Health Care,2026-03-11,True,25,UNH,False,False,25,SKIP,90,45
0-59,48,2026-03-13,2026-03-20,322.02,6,-1.2396108940580304,Defensive,35,0.28229725298388536,20,-1.0382368827999373,45,-5.2921476361603235,Consumer Discretionary,2026-03-12,True,100,HD,False,False,25,SKIP,90,45
75-89,80,2026-03-13,2026-03-20,203.13,6,-0.06271150499865233,Defensive,35,0.4000535057734078,90,0.37820330590415946,100,4.330188823355328,Energy,2026-03-12,False,25,CVX,True,True,100,BUY,90,100
0-59,51,2026-03-16,2026-04-27,933.6950073242188,30,-0.04134360198564082,Defensive,35,2.75418206987478,20,2.479301461951503,33,18.132828941515868,Financials,2026-03-13,False,100,GS,True,False,40,SKIP,90,45
0-59,56,2026-03-16,2026-03-26,583.31,9,-1.8356618168954197,Defensive,35,0.08736150732503224,20,-1.0250935137936468,41,-7.85707530155045,Communication Services,2026-03-13,True,100,META,False,False,25,SKIP,90,100
0-59,58,2026-03-18,2026-03-27,880.33,8,-1.1085681757353025,Defensive,35,0.08110355015985006,20,-1.0414357847574915,27,-4.90829044736184,Health Care,2026-03-17,True,100,LLY,False,False,40,SKIP,90,100
0-59,46,2026-03-19,2026-04-29,335.31,29,-0.4577513687895356,Defensive,35,4.662810298002304,20,3.9590831752387086,27,12.469245759009056,Financials,2026-03-18,False,100,V,True,True,25,SKIP,90,45
0-59,51,2026-03-20,2026-05-01,284.39,30,-0.32740424863041145,Defensive,35,4.9370805857423425,20,4.5457176567540545,41,14.516202366620238,Technology,2026-03-19,False,100,AAPL,True,True,40,SKIP,90,45
0-59,52,2026-03-20,2026-04-10,372.03,15,-0.9915661286856696,Defensive,35,1.9042431677645788,20,1.7496238873000616,45,16.369017893209936,Technology,2026-03-19,False,85,AVGO,True,True,50,SKIP,90,45
0-59,42,2026-03-20,2026-04-17,182.12,20,-0.7463711112548111,Defensive,35,1.3212710390604103,55,1.2350638124647424,15,19.54516012313044,Technology,2026-03-19,False,25,ORCL,True,True,50,SKIP,90,20
0-59,52,2026-03-20,2026-03-27,360.43,6,-1.0489547247300313,Defensive,35,0.825606158011374,20,-1.0377599455644484,13,-5.354806001153448,Consumer Discretionary,2026-03-19,True,100,TSLA,False,False,40,SKIP,90,70
0-59,49,2026-03-23,2026-03-26,367.98,4,-1.2342147432313597,Defensive,15,0.2035949678741681,20,-1.0491590725809463,18,-4.183327237112765,Technology,2026-03-20,True,100,MSFT,False,False,25,SKIP,90,85
0-59,56,2026-03-23,2026-04-24,206.04,24,-0.9827886640594445,Defensive,15,2.5249641731449475,20,2.145221973807375,43,16.097042583624752,Technology,2026-03-20,False,100,NVDA,True,True,40,SKIP,90,85
0-59,55,2026-03-23,2026-05-04,310.0941162109375,30,-0.8013524685014034,Defensive,15,0.8616874478268886,20,-0.820869637870478,48,-6.135838126919369,Consumer Discretionary,2026-03-20,False,100,HD,False,False,25,SKIP,90,100
75-89,79,2026-03-23,2026-03-27,167.03,5,-0.08295692549860034,Defensive,15,1.058530531713419,100,0.819765704040931,100,7.452903690017461,Energy,2026-03-20,False,25,XOM,True,True,100,BUY,90,100
